Date;Prec;Temp;IRA;IRI;Q;Flow
2012-01-10;0.0;28.36;0.0;0.0;0.003283574549771413;0.0325
2012-01-11;0.0;27.96;0.0;0.0;1.5099189209668864;14.9448
2012-01-12;14.2;26.08;0.0;0.0;0.5128438281427598;5.0760000000000005
2012-01-13;26.65;20.8;0.0;0.0;0.3358642115632341;3.3243
2012-01-14;23.85;21.76;0.0;0.0;0.2508347856836149;2.4827
2012-01-15;8.25;23.04;0.0;0.0;0.18274860448081634;1.8088
2012-01-16;0.0;24.28;0.0;0.0;0.14489151574852868;1.4341
2012-01-17;0.0;24.44;0.0;0.0;0.1280695107473921;1.2676
2012-01-18;0.0;26.24;0.0;0.0;0.09837589351115153;0.9737
2012-01-19;0.0;26.72;0.0;0.0;0.0735924831401076;0.7284
2012-01-20;0.0;27.04;0.0;0.0;0.05330504407567376;0.5276
2012-01-21;35.6;26.08;0.0;0.0;0.5653406077138744;5.5956
2012-01-22;0.5;26.6;0.0;0.0;0.5301507918466318;5.2473
2012-01-23;10.5;28.92;0.0;0.0;0.2038847212750373;2.018
2012-01-24;6.7;27.0;0.0;0.0;0.15382283852390696;1.5225
2012-01-25;0.15;25.64;0.0;0.0;0.17274633123689728;1.7098
2012-01-26;8.0;22.32;0.0;0.0;0.09837589351115153;0.9737
2012-01-27;0.0;22.2;0.0;0.0;0.0735924831401076;0.7284
2012-01-28;0.0;24.44;0.0;0.0;0.06291328837362027;0.6227
2012-01-29;0.0;25.68;0.0;0.0;0.05330504407567376;0.5276
2012-01-30;0.0;26.96;0.0;0.0;0.03707913414664951;0.3670000000000001
2012-01-31;0.0;28.88;0.0;0.0;0.024480311181834254;0.2423
2012-02-01;0.0;28.12;0.0;0.0;0.024480311181834254;0.2423
2012-02-02;0.0;26.8;0.0;0.0;0.0194084514157258;0.1921
2012-02-03;4.0;25.8;0.0;0.0;0.2265666439342275;2.2425
2012-02-04;1.45;26.96;0.0;0.0;0.05797277158950265;0.5738
2012-02-05;0.0;27.6;0.0;0.0;0.033603596777045296;0.3326
2012-02-06;24.7;27.64;0.0;0.0;0.8118612816044051;8.0356
2012-02-07;9.5;25.44;0.0;0.0;0.5653406077138744;5.5956
2012-02-08;25.35;28.8;0.0;0.0;2.355383799348337;23.313
2012-02-09;1.0;25.96;0.0;0.0;1.064757141774646;10.5387
2012-02-10;2.45;23.2;0.0;0.0;0.429279381677654;4.2489
2012-02-11;0.0;21.36;0.0;0.0;0.2265666439342275;2.2425
2012-02-12;0.0;22.24;0.0;0.0;0.1631077770200298;1.6144
2012-02-13;0.0;25.0;0.0;0.0;0.11258114217877804;1.1143
2012-02-14;0.0;27.9;0.0;0.0;0.08539314490667071;0.8452
2012-02-15;0.0;28.52;0.0;0.0;0.0735924831401076;0.7284
2012-02-16;0.0;29.6;0.0;0.0;0.06291328837362027;0.6227
2012-02-17;0.0;28.32;0.0;0.0;0.05330504407567376;0.5276
2012-02-18;0.0;27.92;0.0;0.0;0.2508347856836149;2.4827
2012-02-19;13.5;30.4;0.0;0.0;0.1280695107473921;1.2676
2012-02-20;6.7;27.52;0.0;0.0;0.07935136773509131;0.7854
2012-02-21;0.0;25.36;0.0;0.0;0.11258114217877804;1.1143
2012-02-22;25.7;24.56;0.0;0.0;0.11258114217877804;1.1143
2012-02-23;0.0;25.08;0.0;0.0;0.6565835669722918;6.4987
2012-02-24;0.0;24.88;0.0;0.0;0.36614382056528;3.624
2012-02-25;0.0;22.92;0.0;0.0;0.429279381677654;4.2489
2012-02-26;9.95;25.56;0.0;0.0;0.39729231390972697;3.9323
2012-02-27;8.2;23.2;0.0;0.0;0.2508347856836149;2.4827
2012-02-28;0.0;26.92;0.0;0.0;0.193134803364401;1.9116
2012-02-29;28.3;25.12;0.0;0.0;0.14489151574852868;1.4341
2012-03-01;12.25;22.44;0.0;0.0;0.8118612816044051;8.0356
2012-03-02;3.0000000000000013;21.68;0.0;0.0;0.6012780682478341;5.9513
2012-03-03;0.0;22.48;0.0;0.0;0.36614382056528;3.624
2012-03-04;0.0;24.52;0.0;0.0;0.27802278295572225;2.7518
2012-03-05;0.0;28.68;0.0;0.0;0.2038847212750373;2.018
2012-03-06;0.0;29.2;0.0;0.0;0.1363138086938951;1.3492
2012-03-07;0.0;27.92;0.0;0.0;0.10531686494405296;1.0424
2012-03-08;0.0;27.88;0.0;0.0;0.07935136773509131;0.7854
2012-03-09;7.95;25.6;0.0;0.0;0.0681164911217196;0.6742
2012-03-10;0.0;26.88;0.0;0.0;0.06291328837362027;0.6227
2012-03-11;0.0;27.16;0.0;0.0;0.05330504407567376;0.5276
2012-03-12;0.0;27.8;0.0;0.0;0.0488797959132126;0.4838
2012-03-13;0.0;25.72;0.0;0.0;0.044707130408426166;0.4425
2012-03-14;14.65;22.4;0.0;0.0;0.044707130408426166;0.4425
2012-03-15;13.6;20.52;0.0;0.0;0.03707913414664951;0.3670000000000001
2012-03-16;0.0;20.36;0.0;0.0;0.03707913414664951;0.3670000000000001
2012-03-17;0.0;23.22;0.0;0.0;0.030350332146194838;0.3004
2012-03-18;0.0;23.88;0.0;0.0;0.030350332146194838;0.3004
2012-03-19;0.0;23.8;0.0;0.0;0.05797277158950265;0.5738
2012-03-20;0.0;24.28;0.0;0.0;0.08539314490667071;0.8452
2012-03-21;0.0;22.8;0.0;0.0;0.09837589351115153;0.9737
2012-03-22;13.5;21.44;0.0;0.0;0.07935136773509131;0.7854
2012-03-23;3.8;19.32;0.0;0.0;0.0681164911217196;0.6742
2012-03-24;0.0;18.36;0.0;0.0;0.05797277158950265;0.5738
2012-03-25;0.0;18.88;0.0;0.0;0.05330504407567376;0.5276
2012-03-26;0.0;18.84;0.0;0.0;0.044707130408426166;0.4425
2012-03-27;0.1;15.24;0.0;0.0;0.044707130408426166;0.4425
2012-03-28;0.0;13.8;0.0;0.0;0.03707913414664951;0.3670000000000001
2012-03-29;0.0;16.04;0.0;0.0;0.030350332146194838;0.3004
2012-03-30;0.0;17.6;0.0;0.0;0.030350332146194838;0.3004
2012-03-31;0.0;19.8;0.0;0.0;0.02731934025409815;0.2704
2012-04-01;0.0;22.64;0.0;0.0;0.024480311181834254;0.2423
2012-04-02;0.0;21.2;0.0;0.0;0.021853451542017125;0.2163
2012-04-03;0.0;23.36;0.0;0.0;0.0194084514157258;0.1921
2012-04-04;0.0;23.88;0.0;0.0;0.015084236316334518;0.1493
2012-04-05;0.0;20.12;0.0;0.0;0.015084236316334518;0.1493
2012-04-06;36.6;18.32;0.0;0.0;0.013174711424313605;0.1304
2012-04-07;0.0;18.12;0.0;0.0;0.011436942739511504;0.1132
2012-04-08;0.0;19.64;0.0;0.0;0.011436942739511504;0.1132
2012-04-09;0.0;21.8;0.0;0.0;0.008426157460028795;0.0834
2012-04-10;0.0;20.68;0.0;0.0;0.005991260640044455;0.0593
2012-04-11;2.45;23.44;0.0;0.0;0.005991260640044455;0.0593
2012-04-12;0.0;24.04;0.0;0.0;0.005991260640044455;0.0593
2012-04-13;0.1;22.52;0.0;0.0;0.011436942739511504;0.1132
2012-04-14;23.2;18.32;0.0;0.0;0.06291328837362027;0.6227
2012-04-15;10.5;17.84;0.0;0.0;0.2921371018665858;2.8915
2012-04-16;0.0;18.48;0.0;0.0;0.39729231390972697;3.9323
2012-04-17;1.7;19.48;0.0;0.0;0.429279381677654;4.2489
2012-04-18;0.0;20.64;0.0;0.0;0.3358642115632341;3.3243
2012-04-19;0.0;18.76;0.0;0.0;0.3064837968225101;3.0335
2012-04-20;0.0;19.76;0.0;0.0;0.2508347856836149;2.4827
2012-04-21;0.0;19.6;0.0;0.0;0.21502866813164606;2.1283
2012-04-22;0.5;13.64;0.0;0.0;0.2038847212750373;2.018
2012-04-23;0.0;15.16;0.0;0.0;0.18274860448081634;1.8088
2012-04-24;0.0;11.6;0.0;0.0;0.15382283852390696;1.5225
2012-04-25;0.0;13.84;0.0;0.0;0.1280695107473921;1.2676
2012-04-26;0.0;14.56;0.0;0.0;0.09837589351115153;0.9737
2012-04-27;0.45;12.32;0.0;0.0;0.08539314490667071;0.8452
2012-04-28;0.0;11.76;0.0;0.0;0.0681164911217196;0.6742
2012-04-29;3.35;13.28;0.0;0.0;0.05797277158950265;0.5738
2012-04-30;1.0;10.76;0.0;0.0;0.05330504407567376;0.5276
2012-05-01;0.55;12.08;0.0;0.0;0.044707130408426166;0.4425
2012-05-02;0.0;14.84;0.0;0.0;0.03707913414664951;0.3670000000000001
2012-05-03;1.15;17.72;0.0;0.0;0.03707913414664951;0.3670000000000001
2012-05-04;0.0;19.0;0.0;0.0;0.033603596777045296;0.3326
2012-05-05;0.0;18.6;0.0;0.0;0.030350332146194838;0.3004
2012-05-06;0.0;19.04;0.0;0.0;0.02731934025409815;0.2704
2012-05-07;0.0;19.68;0.0;0.0;0.024480311181834254;0.2423
2012-05-08;5.5;19.16;0.0;0.0;0.024480311181834254;0.2423
2012-05-09;0.0;19.8;0.0;0.0;0.024480311181834254;0.2423
2012-05-10;0.0;21.64;0.0;0.0;0.02731934025409815;0.2704
2012-05-11;0.0;17.22;0.0;0.0;0.030350332146194838;0.3004
2012-05-12;0.45;11.72;0.0;0.0;0.02731934025409815;0.2704
2012-05-13;0.0;10.0;0.0;0.0;0.024480311181834254;0.2423
2012-05-14;0.0;11.6;0.0;0.0;0.024480311181834254;0.2423
2012-05-15;3.1;13.36;0.0;0.0;0.024480311181834254;0.2423
2012-05-16;0.0;15.88;0.0;0.0;0.021853451542017125;0.2163
2012-05-17;0.0;16.76;0.0;0.0;0.021853451542017125;0.2163
2012-05-18;0.0;17.48;0.0;0.0;0.0194084514157258;0.1921
2012-05-19;0.0;17.92;0.0;0.0;0.0194084514157258;0.1921
2012-05-20;0.0;17.96;0.0;0.0;0.0194084514157258;0.1921
2012-05-21;0.0;17.36;0.0;0.0;0.01715541410926726;0.1698
2012-05-22;0.0;19.16;0.0;0.0;0.01715541410926726;0.1698
2012-05-23;0.0;18.36;0.0;0.0;0.015084236316334518;0.1493
2012-05-24;0.0;18.12;0.0;0.0;0.013174711424313605;0.1304
2012-05-25;0.0;17.36;0.0;0.0;0.011436942739511504;0.1132
2012-05-26;0.0;17.04;0.0;0.0;0.011436942739511504;0.1132
2012-05-27;0.0;17.48;0.0;0.0;0.011436942739511504;0.1132
2012-05-28;0.0;21.88;0.0;0.0;0.008426157460028795;0.0834
2012-05-29;0.0;24.32;0.0;0.0;0.008426157460028795;0.0834
2012-05-30;8.9;15.08;0.0;0.0;0.008426157460028795;0.0834
2012-05-31;19.2;11.8;0.0;0.0;0.193134803364401;1.9116
2012-06-01;0.0;11.96;0.0;0.0;0.12015862190901973;1.1893
2012-06-02;18.7;14.8;0.0;0.0;0.08539314490667071;0.8452
2012-06-03;7.65;12.96;0.0;0.0;0.3064837968225101;3.0335
2012-06-04;0.09999999999999963;11.36;0.0;0.0;0.15382283852390696;1.5225
2012-06-05;0.0;7.2;0.0;0.0;0.1363138086938951;1.3492
2012-06-06;1.0;7.2;0.0;0.0;0.1280695107473921;1.2676
2012-06-07;0.0;4.04;0.0;0.0;0.12015862190901973;1.1893
2012-06-08;0.0;4.12;0.0;0.0;0.11258114217877804;1.1143
2012-06-09;0.0;5.96;0.0;0.0;0.09837589351115153;0.9737
2012-06-10;0.0;7.84;0.0;0.0;0.0735924831401076;0.7284
2012-06-11;4.55;12.96;0.0;0.0;0.0735924831401076;0.7284
2012-06-12;0.0;16.4;0.0;0.0;0.0681164911217196;0.6742
2012-06-13;0.0;22.6;0.0;0.0;0.06291328837362027;0.6227
2012-06-14;0.0;22.8;0.0;0.0;0.05797277158950265;0.5738
2012-06-15;0.0;19.8;0.0;0.0;0.05330504407567376;0.5276
2012-06-16;0.0;15.84;0.0;0.0;0.05330504407567376;0.5276
2012-06-17;0.0;12.72;0.0;0.0;0.05330504407567376;0.5276
2012-06-18;44.55;14.24;0.0;0.0;0.35089793134803365;3.4731
2012-06-19;0.0;12.76;0.0;0.0;0.5832133565709379;5.7725
2012-06-20;0.0;11.0;0.0;0.0;0.4131848147306206;4.0896
2012-06-21;0.0;10.96;0.0;0.0;0.35089793134803365;3.4731
2012-06-22;2.65;11.64;0.0;0.0;0.32106286782349525;3.1778
2012-06-23;2.15;10.84;0.0;0.0;0.27802278295572225;2.7518
2012-06-24;0.0;13.84;0.0;0.0;0.2038847212750373;2.018
2012-06-25;0.0;11.92;0.0;0.0;0.14489151574852868;1.4341
2012-06-26;2.0;15.16;0.0;0.0;0.10531686494405296;1.0424
2012-06-27;0.0;19.8;0.0;0.0;0.0735924831401076;0.7284
2012-06-28;0.0;24.28;0.0;0.0;0.05330504407567376;0.5276
2012-06-29;0.0;25.52;0.0;0.0;0.05330504407567376;0.5276
2012-06-30;0.0;23.8;0.0;0.0;0.044707130408426166;0.4425
2012-07-01;0.0;25.28;0.0;0.0;0.044707130408426166;0.4425
2012-07-02;0.0;26.24;0.0;0.0;0.04077694425500745;0.4036
2012-07-03;0.0;16.96;0.0;0.0;0.03707913414664951;0.3670000000000001
2012-07-04;0.0;19.2;0.0;0.0;0.03707913414664951;0.3670000000000001
2012-07-05;0.0;12.0;0.0;0.0;0.193134803364401;1.9116
2012-07-06;54.15;8.52;0.0;0.0;9.286443888762598;91.9149
2012-07-07;63.40000000000001;5.96;0.0;0.0;9.769705236038492;96.6981
2012-07-08;0.0;5.12;0.0;0.0;3.3025081457907097;32.6874
2012-07-09;0.0;11.84;0.0;0.0;2.4364729357682307;24.1156
2012-07-10;0.0;13.24;0.0;0.0;1.5848753504584374;15.6867
2012-07-11;5.0;7.16;0.0;0.0;1.2457881841832743;12.3305
2012-07-12;0.0;8.64;0.0;0.0;0.9144199439266502;9.0507
2012-07-13;0.0;13.4;0.0;0.0;0.6565835669722918;6.4987
2012-07-14;0.0;10.8;0.0;0.0;0.5832133565709379;5.7725
2012-07-15;0.0;5.84;0.0;0.0;0.5128438281427598;5.0760000000000005
2012-07-16;0.0;8.04;0.0;0.0;0.4455962213634413;4.4104
2012-07-17;0.75;10.44;0.0;0.0;0.3816119825212801;3.7771
2012-07-18;0.09999999999999998;9.6;0.0;0.0;0.3064837968225101;3.0335
2012-07-19;0.0;10.92;0.0;0.0;0.2508347856836149;2.4827
2012-07-20;0.0;12.4;0.0;0.0;0.2265666439342275;2.2425
2012-07-21;0.0;14.36;0.0;0.0;0.2038847212750373;2.018
2012-07-22;0.0;13.2;0.0;0.0;0.193134803364401;1.9116
2012-07-23;0.0;14.28;0.0;0.0;0.18274860448081634;1.8088
2012-07-24;0.0;15.4;0.0;0.0;0.17274633123689728;1.7098
2012-07-25;6.8;7.8;0.0;0.0;0.1631077770200298;1.6144
2012-07-26;5.0;8.12;0.0;0.0;0.15382283852390696;1.5225
2012-07-27;0.0;8.4;0.0;0.0;0.14489151574852868;1.4341
2012-07-28;0.0;9.04;0.0;0.0;0.14489151574852868;1.4341
2012-07-29;24.5;12.44;0.0;0.0;2.7539087166275165;27.2575
2012-07-30;0.0;10.32;0.0;0.0;3.085721502361648;30.5417
2012-07-31;0.0;13.84;0.0;0.0;1.8169988128615089;17.9842
2012-08-01;0.0;20.36;0.0;0.0;3.5060493546513096;34.702
2012-08-02;6.15;23.16;0.0;0.0;2.4201763026950567;23.9543
2012-08-03;0.0;23.96;0.0;0.0;1.3637240787047562;13.4978
2012-08-04;0.0;22.6;0.0;0.0;1.1996362809729482;11.8737
2012-08-05;0.0;15.2;0.0;0.0;1.064757141774646;10.5387
2012-08-06;0.0;12.68;0.0;0.0;0.8729054583112322;8.6398
2012-08-07;0.0;16.36;0.0;0.0;0.6379631734485111;6.3144
2012-08-08;0.0;21.32;0.0;0.0;0.5128438281427598;5.0760000000000005
2012-08-09;0.0;17.0;0.0;0.0;0.4621050238690612;4.5738
2012-08-10;0.0;17.52;0.0;0.0;0.35089793134803365;3.4731
2012-08-11;1.15;21.92;0.0;0.0;0.27802278295572225;2.7518
2012-08-12;0.0;21.96;0.0;0.0;0.2265666439342275;2.2425
2012-08-13;26.05;15.72;0.0;0.0;0.429279381677654;4.2489
2012-08-14;2.4;19.52;0.0;0.0;0.4957288272587205;4.9066
2012-08-15;0.0;23.44;0.0;0.0;0.4140974800670186;4.098633333333333
2012-08-16;0.0;22.44;0.0;0.0;0.33246613287531673;3.290666666666666
2012-08-17;0.0;24.2;0.0;0.0;0.2508347856836149;2.4827
2012-08-18;0.0;23.2;0.0;0.0;0.21502866813164606;2.1283
2012-08-19;1.15;19.72;0.0;0.0;0.2038847212750373;2.018
2012-08-20;0.0;21.96;0.0;0.0;0.17274633123689728;1.7098
2012-08-21;0.15;19.56;0.0;0.0;0.14489151574852868;1.4341
2012-08-22;0.0;21.8;0.0;0.0;0.1280695107473921;1.2676
2012-08-23;0.0;23.84;0.0;0.0;0.11258114217877804;1.1143
2012-08-24;0.0;24.2;0.0;0.0;0.8320375842994622;8.2353
2012-08-25;0.0;14.04;0.0;0.0;1.0868631759743377;10.7575
2012-08-26;26.4;8.92;0.0;0.0;1.4852062337399914;14.7002
2012-08-27;14.25;12.0;0.0;0.0;1.63553332828168;16.1881
2012-08-28;9.05;13.16;0.0;0.0;1.63553332828168;16.1881
2012-08-29;0.15000000000000002;14.44;0.0;0.0;1.5347629511757723;15.1907
2012-08-30;0.0;15.36;0.0;0.0;1.3398499659013412;13.2615
2012-08-31;0.0;18.44;0.0;0.0;1.064757141774646;10.5387
2012-09-01;0.0;19.28;0.0;0.0;0.7523326008436261;7.4464
2012-09-02;0.0;20.68;0.0;0.0;0.5832133565709379;5.7725
2012-09-03;0.0;15.92;0.0;0.0;0.4957288272587205;4.9066
2012-09-04;0.0;18.24;0.0;0.0;0.3816119825212801;3.7771
2012-09-05;0.0;20.84;0.0;0.0;0.3064837968225101;3.0335
2012-09-06;0.0;19.36;0.0;0.0;0.2265666439342275;2.2425
2012-09-07;0.0;23.12;0.0;0.0;0.18274860448081634;1.8088
2012-09-08;10.4;18.8;0.0;0.0;0.14489151574852868;1.4341
2012-09-09;33.35;17.08;0.0;0.0;0.14489151574852868;1.4341
2012-09-10;26.7;15.08;0.0;0.0;5.011532924149428;49.6029
2012-09-11;24.8;17.04;0.0;0.0;10.29718875502008;101.919
2012-09-12;0.0;17.92;0.0;0.0;4.799292768558511;47.5022
2012-09-13;0.8;16.28;0.0;0.0;3.014695259023516;29.8387
2012-09-14;1.5;20.2;0.0;0.0;2.3072213381829205;22.8363
2012-09-15;0.0;21.12;0.0;0.0;1.4606248894950873;14.4569
2012-09-16;0.65;22.24;0.0;0.0;1.3161172993862242;13.0266
2012-09-17;21.5;22.72;0.0;0.0;3.7524386855598495;37.1407
2012-09-18;21.0;18.84;0.0;0.0;11.180015660124779;110.657
2012-09-19;108.35;14.8;0.0;0.0;20.940718850243734;207.266
2012-09-20;0.14999999999999858;13.8;0.0;0.0;9.820514763456343;97.201
2012-09-21;0.0;14.32;0.0;0.0;4.8626101891844105;48.1289
2012-09-22;1.5;13.68;0.0;0.0;2.788169028314516;27.5966
2012-09-23;0.0;14.84;0.0;0.0;2.072087090500366;20.509
2012-09-24;0.0;20.8;0.0;0.0;1.6616099618600186;16.4462
2012-09-25;0.0;11.24;0.0;0.0;1.3101260387461795;12.9673
2012-09-26;0.0;9.4;0.0;0.0;1.0704958197570156;10.5955
2012-09-27;0.0;13.8;0.0;0.0;0.8752494253744538;8.663
2012-09-28;0.0;16.96;0.0;0.0;0.7185168346341341;7.1117
2012-09-29;0.0;16.24;0.0;0.0;0.6148164986991993;6.0853
2012-09-30;1.25;20.32;0.0;0.0;0.4997095299436743;4.9460000000000015
2012-10-01;12.6;19.0;0.0;0.0;2.0261978732540222;20.0548
2012-10-02;13.35;17.76;0.0;0.0;2.2753252001717565;22.5206
2012-10-03;20.35;21.12;0.0;0.0;9.990543305296658;98.8839
2012-10-04;0.0;21.56;0.0;0.0;7.565184006466116;74.8783
2012-10-05;0.0;22.24;0.0;0.0;3.637937915182743;36.0074
2012-10-06;0.0;23.96;0.0;0.0;2.618473895582329;25.917
2012-10-07;0.0;22.64;0.0;0.0;2.1183501300800684;20.9669
2012-10-08;2.65;23.8;0.0;0.0;1.6005354752342704;15.8417
2012-10-09;8.25;20.04;0.0;0.0;1.3661993887499684;13.5223
2012-10-10;23.15;17.36;0.0;0.0;2.535141825162284;25.0922
2012-10-11;6.3000000000000025;15.72;0.0;0.0;3.3391730443787737;33.0503
2012-10-12;0.10000000000000007;17.6;0.0;0.0;3.085721502361648;30.5417
2012-10-13;0.0;18.68;0.0;0.0;2.618473895582329;25.917
2012-10-14;0.0;19.92;0.0;0.0;2.243590715061504;22.2065
2012-10-15;0.0;21.08;0.0;0.0;1.965628551943624;19.4553
2012-10-16;0.0;22.32;0.0;0.0;1.4521987320350584;14.3735
2012-10-17;0.0;19.56;0.0;0.0;1.1480487989694623;11.3631
2012-10-18;0.0;18.12;0.0;0.0;0.9707559798944204;9.6083
2012-10-19;0.0;20.2;0.0;0.0;0.8752494253744538;8.663
2012-10-20;0.0;21.44;0.0;0.0;0.6554620999722159;6.4876
2012-10-21;10.0;22.72;0.0;0.0;0.7185168346341341;7.1117
2012-10-22;5.25;21.16;0.0;0.0;1.950594832158824;19.3065
2012-10-23;34.15;18.92;0.0;0.0;2.4201763026950567;23.9543
2012-10-24;0.0;18.84;0.0;0.0;2.212027986158471;21.8941
2012-10-25;1.5;19.28;0.0;0.0;1.6925159758530977;16.7521
2012-10-26;2.5;22.44;0.0;0.0;1.3946098860852214;13.8035
2012-10-27;4.25;23.96;0.0;0.0;1.174418428430704;11.6241
2012-10-28;1.2;22.16;0.0;0.0;1.045166830845394;10.3448
2012-10-29;0.0;21.16;0.0;0.0;0.9464777348387259;9.368
2012-10-30;0.0;22.0;0.0;0.0;0.8752494253744538;8.663
2012-10-31;0.0;19.88;0.0;0.0;0.8752494253744538;8.663
2012-11-01;1.9;20.52;0.0;0.0;0.7840569826475714;7.7604
2012-11-02;0.0;20.64;0.0;0.0;0.6350029047005633;6.2851
2012-11-03;0.0;20.52;0.0;0.0;0.5181783738728499;5.1288
2012-11-04;0.0;21.44;0.0;0.0;0.44606097345356266;4.415
2012-11-05;0.0;22.52;0.0;0.0;0.3950493799095754;3.9101
2012-11-06;0.0;23.92;0.0;0.0;0.3312470005809401;3.2786
2012-11-07;0.0;25.68;0.0;0.0;0.2723548281175014;2.6957
2012-11-08;0.0;26.36;0.0;0.0;0.2584122654138567;2.5577
2012-11-09;0.0;28.28;0.0;0.0;0.1585309792629638;1.5691
2012-11-10;0.0;25.8;0.0;0.0;0.14753858200095982;1.4603
2012-11-11;0.0;23.48;0.0;0.0;0.10704453032254806;1.0595
2012-11-12;0.4;19.2;0.0;0.0;0.08891919880780985;0.8801
2012-11-13;4.25;18.72;0.0;0.0;0.07328938395089794;0.7254
2012-11-14;0.15000000000000002;19.64;0.0;0.0;0.06783359854512389;0.6714
2012-11-15;0.0;21.48;0.0;0.0;0.05308277133692002;0.5254
2012-11-16;0.0;23.32;0.0;0.0;0.04452527089490035;0.4407
2012-11-17;0.0;23.76;0.0;0.0;0.03692758455204466;0.3655
2012-11-18;0.0;25.44;0.0;0.0;0.033462150488747434;0.3312
2012-11-19;8.85;23.84;0.0;0.0;0.7840569826475714;7.7604
2012-11-20;3.5000000000000004;24.36;0.0;0.0;0.5753125710388725;5.6943
2012-11-21;0.0;24.64;0.0;0.0;0.4997095299436743;4.9460000000000015
2012-11-22;0.0;25.72;0.0;0.0;0.3950493799095754;3.9101
2012-11-23;37.35;24.28;0.0;0.0;0.2723548281175014;2.6957
2012-11-24;8.65;22.12;0.0;0.0;0.3467454724558612;3.432
2012-11-25;0.15000000000000036;20.48;0.0;0.0;0.3950493799095754;3.9101
2012-11-26;0.0;23.04;0.0;0.0;0.3160617312015357;3.1283
2012-11-27;0.0;23.36;0.0;0.0;0.21850420550125035;2.1627
2012-11-28;0.0;25.56;0.0;0.0;0.14753858200095982;1.4603
2012-11-29;0.0;23.32;0.0;0.0;0.10704453032254806;1.0595
2012-11-30;0.0;27.12;0.0;0.0;0.08891919880780985;0.8801
2012-12-01;0.0;23.96;0.0;0.0;0.08891919880780985;0.8801
2012-12-02;4.0;23.56;0.0;0.0;0.3467454724558612;3.432
2012-12-03;0.0;27.12;0.0;0.0;0.3950493799095754;3.9101
2012-12-04;0.0;24.0;0.0;0.0;0.3312470005809401;3.2786
2012-12-05;13.95;27.28;0.0;0.0;0.30117956101134097;2.9810000000000003
2012-12-06;0.95;29.84;0.0;0.0;0.21850420550125035;2.1627
2012-12-07;0.0;25.68;0.0;0.0;0.18152610441767067;1.7967
2012-12-08;7.1000000000000005;23.24;0.0;0.0;0.16985678563309844;1.6812
2012-12-09;0.0;23.76;0.0;0.0;0.14753858200095982;1.4603
2012-12-10;0.0;28.88;0.0;0.0;0.10704453032254806;1.0595
2012-12-11;18.65;25.04;0.0;0.0;0.07328938395089794;0.7254
2012-12-12;0.0;21.68;0.0;0.0;0.1265944280265717;1.253
2012-12-13;27.1;22.96;0.0;0.0;0.10704453032254806;1.0595
2012-12-14;2.0;23.72;0.0;0.0;0.07328938395089794;0.7254
2012-12-15;0.0;24.96;0.0;0.0;0.06265060240963856;0.6201
2012-12-16;0.0;25.44;0.0;0.0;0.05308277133692002;0.5254
2012-12-17;22.4;25.48;0.0;0.0;0.040605188047788635;0.4019
2012-12-18;23.5;26.36;0.0;0.0;0.6554620999722159;6.4876
2012-12-19;0.85;24.88;0.0;0.0;0.594923088580738;5.8884
2012-12-20;2.5;25.88;0.0;0.0;0.594923088580738;5.8884
2012-12-21;7.5;20.76;0.0;0.0;2.0874643226996032;20.6612
2012-12-22;13.45;22.88;0.0;0.0;2.1806370134626563;21.5834
2012-12-23;0.0;26.88;0.0;0.0;1.950594832158824;19.3065
2012-12-24;0.0;31.24;0.0;0.0;0.9707559798944204;9.6083
2012-12-25;0.0;33.32;0.0;0.0;0.8291076254704354;8.2063
2012-12-26;4.0;21.08;0.0;0.0;1.1219317521658962;11.1046
2012-12-27;34.35;17.44;0.0;0.0;2.0261978732540222;20.0548
2012-12-28;52.40000000000001;20.4;0.0;0.0;3.0501275542421262;30.1894
2012-12-29;0.04999999999999717;22.56;0.0;0.0;2.6858730519562526;26.5841
2012-12-30;0.0;26.4;0.0;0.0;2.1494076936677526;21.2743
2012-12-31;0.0;29.48;0.0;0.0;1.965628551943624;19.4553
2013-01-01;27.2;21.2;0.0;0.0;2.1649970952994364;21.4286
2013-01-02;0.0;18.76;0.0;0.0;1.995827334495213;19.7542
2013-01-03;0.0;21.56;0.0;0.0;1.630956530524614;16.1428
2013-01-04;0.0;25.64;0.0;0.0;1.4521987320350584;14.3735
2013-01-05;5.1;23.4;0.0;0.0;1.201050743855927;11.8877
2013-01-06;11.5;24.2;0.0;0.0;1.4813669773433356;14.6622
2013-01-07;17.4;24.24;0.0;0.0;1.045166830845394;10.3448
2013-01-08;16.65;25.32;0.0;0.0;2.5517213508120533;25.2563
2013-01-09;6.3000000000000025;25.04;0.0;0.0;2.2753252001717565;22.5206
2013-01-10;0.0;24.54;0.0;0.0;1.5703771059079084;15.5432
2013-01-11;0.0;21.8;0.0;0.0;2.3715187795205983;23.4727
2013-01-12;0.0;22.16;0.0;0.0;2.243590715061504;22.2065
2013-01-13;0.0;23.64;0.0;0.0;2.133858705261297;21.1204
2013-01-14;0.0;24.76;0.0;0.0;1.995827334495213;19.7542
2013-01-15;0.0;24.92;0.0;0.0;1.0960874946326191;10.8488
2013-01-16;11.9;25.04;0.0;0.0;0.9464777348387259;9.368
2013-01-17;0.0;24.16;0.0;0.0;0.8520421307873001;8.4333
2013-01-18;0.0;24.32;0.0;0.0;0.7185168346341341;7.1117
2013-01-19;0.0;23.28;0.0;0.0;0.6350029047005633;6.2851
